id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1593991,"Sequim, Olympic Mountains Wa",8501598,Stan,Other neighborhoods,North Beach/Blue Ridge,47.69106,-122.38337,Private room,150,30,46,2015-08-19,0.63,1,365,0,
1599010,Center UW Large Wood Floor King bed walk UW (104),3074414,Melissa,University District,University District,47.66135,-122.31503,Entire home/apt,87,30,17,2021-06-12,0.57,75,291,3,STR-OPLI-19-002641
1629525,Forest Street Guest House,8660724,Deb,Beacon Hill,North Beacon Hill,47.57741,-122.30158,Private room,41,30,2,2018-11-30,0.05,3,330,0,
1684236,Seattle Downtown Attractions & Convention Center,8905591,David,Downtown,First Hill,47.61215,-122.32971,Entire home/apt,117,10,184,2021-09-20,2.76,1,298,5,STR-OPLI-21-000010
1686930,Walk to Space Needle Vintage View House,8916363,Paige,Queen Anne,West Queen Anne,47.63059,-122.36509,Entire home/apt,199,1,431,2021-09-15,5.93,2,0,73,STR-OPLI-19-001889
1687322,Modern spacious 1bd downtown,5040664,Adam,Capitol Hill,Broadway,47.61526,-122.32558,Entire home/apt,500,30,31,2016-06-03,0.33,1,180,0,
1696015,Waterfront on Northshore of Seattle's Elliott Bay,8956137,William,Magnolia,Briarcliff,47.63232,-122.39463,Entire home/apt,375,30,42,2021-07-31,0.46,3,364,1,STR-OPLI-19-001140
1696194,WATERFRONT BEACH BUNGALOW,8956137,William,Magnolia,Briarcliff,47.63236,-122.39476,Entire home/apt,165,30,54,2019-09-02,0.61,3,267,0,
1696389,Luxury  View Home Queen Anne Neighborhood,8956137,William,Queen Anne,West Queen Anne,47.6304,-122.37041,Entire home/apt,214,30,2,2021-01-30,0.06,3,267,1,
1716901,Charming one bed apt - Capitol Hill,3650951,Candace,Capitol Hill,Broadway,47.61884,-122.32476,Entire home/apt,90,3,111,2021-09-13,2.18,1,2,10,STR-OPLI-19-001892
1737244,Your Warm  Retreat,9148911,Constance,Other neighborhoods,Bryant,47.67148,-122.28099,Private room,71,30,39,2019-07-31,0.62,1,365,0,STR-OPLI-19-002384
1758935,Ethiopian cottage #1/Daylight basement,3401993,Beth,Rainier Valley,Mount Baker,47.57005,-122.285,Entire home/apt,55,30,513,2018-09-23,5.94,1,51,0,
1773803,View Emerald City Jewel Apt UW 1BD Great Location,8026420,Sheldon,University District,University District,47.6568,-122.31299,Entire home/apt,92,30,304,2019-12-08,3.44,2,365,0,
1775016,Master Suite A in Capitol Hill Home,8315334,Robert,Capitol Hill,Broadway,47.62543,-122.32496,Private room,89,1,349,2021-09-23,5.41,3,297,27,STR-OPLI-19-001755
1802663,Urban Oasis Within Wallingford home,9450725,Ron,Other neighborhoods,Wallingford,47.65428,-122.33766,Entire home/apt,107,2,271,2021-09-18,5.44,1,172,40,STR-OPLI-19-003318
1807936,JazzBb,3464851,Ev,Northgate,Maple Leaf,47.70265,-122.31618,Entire home/apt,100,30,26,2019-11-10,0.64,1,363,0,
1820794,"Cozy Suite, Covered Backyard Patio, Walk to Climate Pledge",9533123,Pam,Queen Anne,East Queen Anne,47.63089,-122.34815,Entire home/apt,144,2,460,2021-09-13,5.15,1,296,53,STR-OPLI-19-002846
1851863,Perfect Home away from home near Green Lake Park,9671138,Susanna,Other neighborhoods,Greenwood,47.69674,-122.34621,Entire home/apt,82,30,44,2019-11-25,0.50,1,267,0,
1900698,Glam Room in Diverse Neighborhood,3118422,Julie,Rainier Valley,Columbia City,47.55306,-122.28104,Private room,35,30,201,2021-08-22,2.38,1,247,3,
1905473,Central District Bungalow -,9890727,Stephen,Central Area,Mann,47.60728,-122.29714,Private room,75,30,7,2016-09-06,0.08,1,365,0,
1909058,Queen Anne Private Bed and Bath,2497928,Gary And Beth,Queen Anne,West Queen Anne,47.63812,-122.37077,Private room,90,3,149,2021-08-17,1.95,1,337,8,STR-OPLI-19-001496
1925661,Large 1BD w/bath/walkin closet; parking included,9975709,Bea,Beacon Hill,North Beacon Hill,47.57943,-122.30387,Private room,45,30,105,2020-02-29,2.63,1,267,0,825676
1928010,Master Suite B in Capitol Hill Home,8315334,Robert,Capitol Hill,Broadway,47.62543,-122.32496,Private room,89,1,454,2021-09-21,6.09,3,301,32,STR-OPLI-19-001755
1935439,Sunny Private Room by Carkeek Park,10014839,Timothy,Other neighborhoods,Greenwood,47.70407,-122.36123,Private room,30,31,14,2021-09-18,0.54,2,286,3,
1956274,Sweet Ballard Apartment for Two,7466082,Vera,Ballard,Adams,47.67029,-122.3964,Entire home/apt,131,3,200,2021-09-15,5.35,1,333,19,STR-OPLI-19-002389
1976382,Modern luxury on Capitol Hill,1121532,Melissa,Capitol Hill,Broadway,47.62372,-122.32417,Entire home/apt,139,30,91,2021-09-13,1.22,8,315,8,STR-OPLI-19-002118
1983713,Private  Retreat in the City,10235544,Scott (Aka Skip),Central Area,Leschi,47.59181,-122.29372,Entire home/apt,99,10,50,2021-04-24,0.55,2,283,2,STR-OPLI-19-002543
1984692,Sunny Green Lake home with a view,5525120,Esther,Other neighborhoods,Greenwood,47.68448,-122.34495,Entire home/apt,340,3,5,2015-03-25,0.06,1,131,0,STR-OPLI-21-000824
2026794,"Cozy charming 1905 cottage, W room",10392662,Sheryl,Other neighborhoods,Wallingford,47.65973,-122.3322,Private room,56,30,245,2021-08-31,5.94,2,79,2,STR-OPLI-19-548111
2033191,Green Lake VIEW 2 Bed 1 Bath Apt,10437300,Paul,Other neighborhoods,Green Lake,47.67612,-122.33221,Entire home/apt,180,3,135,2020-11-15,1.57,1,0,3,STR-OPLI-19-001403
2037250,Bedroom with Private Spa-like Bath,1865986,Sheldon,Other neighborhoods,Greenwood,47.68434,-122.3572,Private room,107,3,74,2021-09-15,3.06,2,84,8,STR-OPLI-19-001288
2069917,1 Bdrm N. Beacon Hill Apt-East Unit,8284327,Anna,Beacon Hill,North Beacon Hill,47.57325,-122.3074,Entire home/apt,69,3,89,2021-06-25,1.16,2,265,5,STR-OPLI-19-002965
2112625,Be our Guest at Perfect Townhome,10771753,Abe,Central Area,Leschi,47.59483,-122.29297,Private room,75,30,48,2021-08-15,0.57,1,349,1,
2150760,Seward Park Cottage,10977007,Michelle,Seward Park,Seward Park,47.55264,-122.27113,Entire home/apt,114,2,174,2021-08-27,1.95,1,62,33,STR-OPLI-20-001164
2187563,2 Bedroom with off street parking! Walk to UW campus!,6668610,Don,Other neighborhoods,Wallingford,47.65906,-122.3267,Entire home/apt,250,3,87,2021-09-14,1.36,2,7,4,STR-OPLI-19-002175
2197168,Adorable Cottage near Light Rail,11206862,Tammi,Beacon Hill,North Beacon Hill,47.57882,-122.30842,Entire home/apt,266,7,167,2021-02-12,1.80,1,12,3,STR-OPLI-19-003105
2215336,2 bed Greenlake Apt- low season monthly rates,11299221,Kelly,Other neighborhoods,Green Lake,47.67334,-122.33451,Entire home/apt,150,3,101,2021-08-31,1.55,4,201,23,STR-OPLI-19-002778
2234730,Center UW Bright/Quiet Wood FL 205,3074414,Melissa,University District,University District,47.66082,-122.31358,Entire home/apt,84,30,24,2021-06-14,0.33,75,352,2,STR-OPLI-19-002570
2267862,Ballard Modern Studio,11580391,Shawn,Ballard,West Woodland,47.66577,-122.36659,Entire home/apt,115,30,44,2020-06-08,1.74,1,319,0,STR-OPLI-19-002461
2297917,Carkeek Retreat,11737076,Donna,Other neighborhoods,Broadview,47.70914,-122.36338,Entire home/apt,100,2,118,2021-09-21,1.58,1,302,17,STR-OPLI-19-002074
2298775,Secluded Setting in North Seattle B,225830,Lee & Steve,Northgate,Maple Leaf,47.69968,-122.30691,Private room,60,7,79,2021-07-26,1.34,1,349,5,STR-OPLI-19-002399
2358140,Short walk to UW Clean Just Right 3,3074414,Melissa,University District,University District,47.6579,-122.31808,Entire home/apt,80,30,40,2021-08-21,0.79,75,344,4,STR-OPLI-19-002570
2391699,Hidden Artistic GEM & BEST of Seattle-Clean!!!,1123549,Sandy,Other neighborhoods,Fremont,47.65401,-122.34515,Private room,44,2,500,2021-09-21,6.01,2,26,34,STR-OPLI-19-002184
2396734,Ballard's Unique 2 Bdrm- 2 Lofts Apt.,8403307,Mario,Ballard,Adams,47.6746,-122.38823,Entire home/apt,186,3,117,2021-09-13,2.41,1,316,7,STR-OPLI-19-002571
2441908,Cozy Ballard Cottage - Sleeps 5,12483454,Kelly,Ballard,Whittier Heights,47.67596,-122.37093,Entire home/apt,125,3,315,2021-09-16,7.97,1,81,27,STR-OPLI-19-001671
2446384,Ravenna Daylight Basement Suite,12509177,Susan And Joel,Other neighborhoods,Ravenna,47.6824,-122.30303,Private room,60,1,108,2021-09-21,3.67,1,0,33,STR-OPLI-19-000794
2459519,Panoramic Views of Lakes and Mountains,12575330,Megan,Capitol Hill,Portage Bay,47.64495,-122.3204,Entire home/apt,850,4,49,2021-09-06,0.62,1,277,7,STR-OPLI-19-000942
2471659,"Charming, split-level 1BD retreat",2824920,Gerrit & Ann,Rainier Valley,Columbia City,47.55217,-122.28502,Entire home/apt,78,2,357,2021-09-14,7.15,1,326,34,STR-OPLI-20-000386
2474569,Elvis would have slept here,12657870,Robert,Other neighborhoods,Bitter Lake,47.72944,-122.35554,Private room,65,2,60,2021-09-13,0.80,1,328,4,STR-OPLI-19-002969
2481869,Your own Cottage on Queen Anne,5177328,Andrea,Queen Anne,West Queen Anne,47.63731,-122.36499,Entire home/apt,125,30,225,2021-08-22,2.52,4,65,30,STR-OPLI-20-000586
2486612,"Quiet Second Floor ""Zen"" Apartment",301273531,Ali,Beacon Hill,North Beacon Hill,47.5739,-122.30978,Entire home/apt,85,1,301,2021-09-23,4.22,1,222,17,STR-OPLI-19-000751
2492143,"Large bedroom with kitchen, bath & private entry",512103,Mari,Magnolia,Lawton Park,47.64879,-122.38937,Private room,95,30,54,2019-07-04,1.77,1,363,0,
2522091,Apartment Ocean and Mountain Views,12913415,Michelle,West Seattle,North Admiral,47.587074,-122.393158,Entire home/apt,175,3,143,2021-09-23,3.47,2,313,15,STR-OPLI-19-001727
2536507,Alki Beach Studio Oasis Quiet Escape & Sweeping Ocean Views,5570855,Marian,West Seattle,North Admiral,47.58378,-122.39909,Entire home/apt,175,2,466,2021-09-20,11.74,2,337,31,STR-OPLI-19-001306
2556794,West Seattle Guest House,8266794,Mike,Delridge,Riverview,47.54382,-122.35815,Entire home/apt,65,30,20,2020-04-30,0.25,1,0,0,STR-OPLI-20-000515
2578855,Cozy Suite in Even Cozier Location!,5507715,Stephanie,Other neighborhoods,Greenwood,47.68469,-122.35214,Entire home/apt,98,3,336,2021-09-07,3.94,1,271,31,STR-OPLI-19-000012
2586350,Seattle Apartment Close to Light Rail,2536735,Akiko,Rainier Valley,Brighton,47.53964,-122.27687,Entire home/apt,100,5,174,2021-07-25,2.25,2,338,7,STR-OPLI-19-002607
2586642,Beacon of light in Seattle,1452570,Emily,Interbay,Interbay,47.64157,-122.37679,Entire home/apt,223,2,77,2021-09-07,1.23,4,229,9,STR-OPLI-19-002230
2612399,Studio Loft Garden Cottage,4485958,Phil And Andrea,Central Area,Madrona,47.60929,-122.29554,Entire home/apt,101,5,398,2021-09-07,5.62,2,58,30,STR-OPLI-19-000461
2614238,Mid Century Lakefront Condo,13386991,Kelly,Central Area,Leschi,47.59676,-122.28667,Entire home/apt,79,30,10,2018-09-30,0.11,1,148,0,
2614387,"Artistic Hidden GEM & Best of Seattle, Clean!!!",1123549,Sandy,Other neighborhoods,Fremont,47.6551,-122.34316,Private room,55,2,545,2021-09-20,7.13,2,19,38,STR-OPLI-19-002184
2620429,2BR 2BA Downtown/Convention Center,30832,Siena C.C.,Downtown,First Hill,47.61165,-122.32899,Entire home/apt,200,3,350,2021-09-17,7.06,4,53,21,19-000793
2638086,Desirable Basement Flat (w/ AppleTV),13364937,Kelly,West Seattle,North Admiral,47.58326,-122.3851,Entire home/apt,114,5,52,2021-09-23,0.68,1,338,11,STR-OPLI-20-000326
2642359,Extra large private Bed/Bath and parking spot!,13266307,David,Other neighborhoods,View Ridge,47.68467,-122.26535,Private room,51,1,350,2021-09-11,8.62,1,48,45,STR-OPLI-19-003394
2652941,Luna Park Upper - West Seattle,33360,Laura,West Seattle,Fairmount Park,47.56613,-122.37281,Entire home/apt,75,1,129,2021-09-24,1.51,10,342,39,STR-OPLI-19-000033
2670365,Light-Filled Room in 1908 Victorian in Hip Capitol Hill,13669439,Matthew,Capitol Hill,Stevens,47.63193,-122.30955,Private room,76,30,270,2021-07-12,3.72,2,204,2,STR-OPLI-19-001123
2686374,Ballard Bunkhouse 2nd flr unit near ent. district.,2231298,Chris,Ballard,Adams,47.67294,-122.38311,Entire home/apt,213,1,627,2021-09-20,8.83,3,337,38,STR-OPLI-20-000768
2692126,Clean & Cute by Seattle Center! (Walk to Amazon),106972,Kelly,Queen Anne,East Queen Anne,47.63007,-122.34499,Entire home/apt,113,2,226,2021-09-09,4.42,3,163,10,STR-OPLI-21-000558
2693672,Space Needle Condo,13786062,Lucy,Downtown,Belltown,47.61855,-122.34512,Entire home/apt,118,5,153,2021-09-10,3.85,5,92,26,STR-OPLI-19-001626
2693700,Fremont Urban Oasis,13786376,Manuela,Other neighborhoods,Fremont,47.65456,-122.3594,Entire home/apt,119,2,434,2021-09-13,5.57,1,49,43,STR-OPLI-19-001716
2710274,"S room in Cozy Charming 1905 Cottage, Wallingford",10392662,Sheryl,Other neighborhoods,Wallingford,47.65924,-122.33191,Private room,61,30,188,2020-02-01,4.14,2,84,1,STR-OPLI-19-548111
2721575,Cozy Apartment near Light Rail & Lake Washington,6985440,Debbie,Rainier Valley,Columbia City,47.55977,-122.28128,Entire home/apt,78,30,280,2020-03-20,4.23,2,116,0,STR-OPLI-19-001156
2723368,"Quiet and Green, Phinney Getaway",880937,Connie,Other neighborhoods,Phinney Ridge,47.67287,-122.35937,Private room,45,30,205,2020-12-01,2.56,1,193,2,STR-OPLI-19-840187
2727808,Fremont Cozy Cottage,13959773,Rose Michelle,Other neighborhoods,Fremont,47.65856,-122.35146,Entire home/apt,95,14,214,2020-04-03,2.51,1,285,0,STR-OPLI-19-002117
2731253,The Pad,601600,Hal,Other neighborhoods,Fremont,47.65361,-122.34931,Entire home/apt,149,3,257,2021-09-13,2.84,2,326,39,STR-OPLI-19-000772
2760312,Roost in a Luminous Apartment with Home Gym in Artsy Fremont,14107195,Jean-Sébastien,Other neighborhoods,Fremont,47.65412,-122.35262,Entire home/apt,247,3,392,2021-09-16,4.45,2,43,48,STR-OPLI-19-001250
2809796,Garden Cottage near beach/downtown,14372052,Kathleen,Delridge,North Delridge,47.56628,-122.36652,Entire home/apt,100,2,276,2021-09-20,3.79,1,310,38,STR-OPLI-19-002024
2830174,"Fun, Cozy Seattle Launchpad",3381463,Katrina,Central Area,Atlantic,47.59485,-122.3095,Private room,71,30,29,2016-05-29,0.32,1,83,0,
2847177,Fast internet short walk to UW (209),3074414,Melissa,University District,University District,47.66315,-122.31348,Entire home/apt,95,30,21,2021-07-31,0.53,75,177,4,STR-OPLI-20-000157
2874608,[Ideal for Longer Stay] Condo in Belltown,13786062,Lucy,Queen Anne,Lower Queen Anne,47.61891,-122.35642,Entire home/apt,132,30,1,2014-08-10,0.01,5,109,0,
2882641,Quiet yet urban Capitol Hill house,13240442,Adam,Capitol Hill,Stevens,47.62494,-122.30343,Entire home/apt,250,4,79,2021-09-20,0.88,2,272,16,STR-OPLI-19-000293
2923529,"Fremont Sunrise View; Open, Bright, & Free Parking",14926558,Sarah & Katie,Queen Anne,North Queen Anne,47.64714,-122.35336,Entire home/apt,210,2,315,2021-09-04,7.20,1,334,38,STR-OPLI-19-001477
2931922,"2 Baths W/D,View walk UW (302)",3074414,Melissa,University District,University District,47.66308,-122.30442,Entire home/apt,164,2,24,2021-08-11,0.32,75,89,6,STR-OPLI-19-002641
2935486,2-bdrm Waterfront Downtown Seattle,14015217,Elsie,Downtown,Belltown,47.615265,-122.349747,Entire home/apt,321,1,387,2021-09-21,6.90,1,289,43,STR-OPLI-19-000863
2948548,Center UW Fast Internet Comfy 109,3074414,Melissa,University District,University District,47.66094,-122.31542,Entire home/apt,90,85,38,2021-06-19,0.52,75,174,2,
2950213,Entire artist's  apt in hip hood,15060417,Ginny,Ballard,Adams,47.66482,-122.38316,Entire home/apt,224,4,122,2021-09-10,1.40,1,245,6,STR-OPLI-20-000043
2970666,"Spacious, MODERN,  LOCATION",1121532,Melissa,Capitol Hill,Broadway,47.62192,-122.32569,Entire home/apt,139,30,188,2021-09-24,2.18,8,0,9,STR-OPLI-19-001708
2989758,Sunny Craftsman home in Fremont,1730412,Desdemona,Other neighborhoods,Fremont,47.66143,-122.35278,Entire home/apt,118,2,260,2021-09-14,7.20,1,0,32,STR-OPLI-19-001029
2995996,The Blue House on Thomas Corner in Madison Valley,2781551,Ron,Central Area,Mann,47.62126,-122.29708,Entire home/apt,355,3,62,2021-04-09,0.71,3,258,7,STR-OPLI-19-001833
3017298,Private Room near Carkeek Park,10014839,Timothy,Other neighborhoods,Greenwood,47.70235,-122.36235,Private room,33,30,8,2020-01-01,0.18,2,236,0,
3022564,Contemporary Studio in Columbia City,12086787,Marcus,Rainier Valley,Columbia City,47.55995,-122.28322,Entire home/apt,82,1,574,2021-09-07,11.43,1,303,84,STR-OPLI-19-003235
3053269,Ballard Bunkhouse no cleaning fee 2 apts & Trailer,2231298,Chris,Ballard,Adams,47.67322,-122.3824,Entire home/apt,524,1,75,2021-09-06,1.09,3,337,7,STR-OPLI-20-000769
3061918,Cape Cod Cottage - Quiet & Convenient,15566972,Scott,West Seattle,North Admiral,47.57142,-122.38029,Private room,75,30,41,2019-09-02,0.47,1,250,0,
3121829,Kid friendly townhouse near it all,4152568,Barrie,Ballard,Adams,47.67204,-122.38053,Entire home/apt,175,3,34,2021-08-12,0.39,1,7,3,STR-OPLI-19-000550
3124961,An Architect's Gem in West Seattle,5014920,Jeff,West Seattle,North Admiral,47.57604,-122.38163,Entire home/apt,239,30,1,2014-05-31,0.01,1,0,0,
3146212,Ravenna apartment near UW,15537536,Richard  & Jeri,Other neighborhoods,Ravenna,47.67704,-122.29824,Entire home/apt,65,60,72,2021-07-30,0.93,1,74,2,
3158243,"Washer Dryer, U Village, Ravenna  (304)",3074414,Melissa,University District,University District,47.66351,-122.30233,Entire home/apt,124,2,49,2021-09-07,0.56,75,86,3,STR-OPLI-19-002641
3173186,Downtown Seattle Market View Condo,9187497,Ellen,Downtown,Central Business District,47.60887,-122.33852,Entire home/apt,225,30,54,2017-08-26,0.62,1,82,0,
3254956,"1 Bedroom, 800 SqFt Apt, U.District/Wallingford",6680836,Dimple,Other neighborhoods,Wallingford,47.65434,-122.32898,Entire home/apt,104,30,50,2021-07-30,1.03,2,360,2,
3263071,New carpet Walk to UW. Quiet Top 50,3074414,Melissa,University District,University District,47.65928,-122.317,Entire home/apt,103,30,40,2020-11-03,0.52,75,278,2,
3269390,Detached Private Guest Cottage in Sought-After Neighborhood,12171359,Diane,Queen Anne,West Queen Anne,47.63268,-122.3671,Entire home/apt,151,3,360,2021-09-08,13.17,3,312,58,STR-OPLI-19-003085
3273014,Center UW Clean & bright 202,3074414,Melissa,University District,University District,47.66155,-122.315,Entire home/apt,90,30,18,2021-06-16,0.20,75,75,1,STR-OPLI-19-002570
3273240,Romantic Historic Seattle 780 sq.ft. Loft with A/C,13697241,Bonnie,Downtown,Pioneer Square,47.6002,-122.3338,Entire home/apt,200,2,226,2021-09-22,2.57,1,230,59,STR-OPLI-19-001453
3303376,Classy exposed brick loft w fridge/mem foam bed,30559,Angielena,Other neighborhoods,Georgetown,47.55043,-122.31837,Private room,70,2,111,2021-09-05,1.48,9,329,20,STR-OPLI-19-003039
3312406,Seattle Urban-Chic Studio Cottage,16727906,Tory,Other neighborhoods,Fremont,47.66074,-122.35705,Entire home/apt,229,2,279,2021-09-12,3.36,2,121,29,STR-OPLI-19-002982
3379116,Enjoy a Hidden Gem in the Heart of Seattle,14138534,Jill,Cascade,Eastlake,47.64627,-122.32271,Entire home/apt,314,2,189,2021-09-01,7.07,1,275,13,STR-OPLI-19-001515
3380159,Enjoy classic and modern interiors in this beautiful 1BD condo,8534462,Barsala,Downtown,Pike-Market,47.60789,-122.34114,Entire home/apt,207,30,118,2020-05-04,1.47,9,73,0,STR-OPLI-19-003325
3385421,Triple Venti View & Penthouse Style Lux,16255476,Ken,Downtown,Pike-Market,47.61088,-122.34389,Entire home/apt,637,30,36,2021-08-16,0.42,3,179,2,
3405896,Styled West Seattle Studio Near Nature Trails,10219841,Conni & Stew,Delridge,High Point,47.55138,-122.37518,Entire home/apt,145,6,36,2021-09-13,36,1,52,17,STR-OPLI-20-000447
3426639,Capitol Hill Excursion Part four,5112492,Leah,Capitol Hill,Broadway,47.62174,-122.32405,Private room,36,30,125,2021-03-16,1.65,4,3,2,
3441450,Zen Escape - Pike Place Market,16587333,Rob And Jessica,Downtown,Central Business District,47.6076,-122.33938,Entire home/apt,237,6,44,2021-08-15,0.50,2,351,17,STR-OPLI-19-000850
3441487,1 Bedroom Suite near Downtown Seattle & Swedish,17342935,David,Downtown,Yesler Terrace,47.60487,-122.32054,Entire home/apt,250,30,6,2019-10-20,0.25,3,329,0,
3469590,Light Filled Spacious House in Central District,1000862,Tracy & Arthur,Central Area,Mann,47.6145,-122.29981,Entire home/apt,225,30,43,2016-08-22,0.55,1,339,0,STR-OPLI-20-000279
3478117,Master Suite with in-suite bath,5312600,Rainer,Central Area,Madrona,47.61458,-122.29492,Private room,92,25,27,2020-06-01,0.31,2,82,1,STR-OPLI-19-001183
3505739,Water view! Seattle - Alki Beach View Bungalow,1801138,Shauna,West Seattle,Alki,47.57776,-122.40721,Entire home/apt,174,1,255,2021-09-06,3.24,1,17,43,STR-OPLI-19-003172
3505829,August Availabilities! 4 bedrooms w/ PARKING,6668610,Don,Other neighborhoods,Wallingford,47.65756,-122.32779,Entire home/apt,800,4,12,2021-08-25,0.16,2,21,3,STR-OPLI-19-002175
3510818,Charming Pre-War Ballard Cottage,5635244,Shannon,Ballard,Whittier Heights,47.67915,-122.37173,Entire home/apt,135,30,97,2021-08-22,2.58,1,173,11,STR-OPLI-19-001088
